date,store_id,product_id,units_sold,temperature,rain,is_holiday,day_of_week,month
2024-02-07,store_3,product_5,27,19.5,0.0,0.0,2,2
2024-02-07,store_3,product_6,44,19.5,0.0,0.0,2,2
2024-02-07,store_4,product_1,27,19.5,0.0,0.0,2,2
2024-02-07,store_4,product_2,28,19.5,0.0,0.0,2,2
2024-02-07,store_4,product_3,16,19.5,0.0,0.0,2,2
2024-02-07,store_4,product_4,13,19.5,0.0,0.0,2,2
2024-02-07,store_4,product_5,12,19.5,0.0,0.0,2,2
2024-02-07,store_4,product_6,27,19.5,0.0,0.0,2,2
2024-02-07,store_5,product_1,7,19.5,0.0,0.0,2,2
2024-02-07,store_5,product_2,13,19.5,0.0,0.0,2,2
2024-02-07,store_5,product_3,37,19.5,0.0,0.0,2,2
2024-02-07,store_5,product_4,20,19.5,0.0,0.0,2,2
2024-02-07,store_5,product_5,26,19.5,0.0,0.0,2,2
2024-02-07,store_5,product_6,19,19.5,0.0,0.0,2,2
2024-02-08,store_1,product_1,14,8.9,0.0,0.0,3,2
2024-02-08,store_1,product_2,35,8.9,0.0,0.0,3,2
2024-02-08,store_1,product_3,37,8.9,0.0,0.0,3,2
2024-02-08,store_1,product_4,29,8.9,0.0,0.0,3,2
2024-02-08,store_1,product_5,39,8.9,0.0,0.0,3,2
2024-02-08,store_1,product_6,51,8.9,0.0,0.0,3,2
2024-02-08,store_2,product_1,45,8.9,0.0,0.0,3,2
2024-02-08,store_2,product_2,10,8.9,0.0,0.0,3,2
2024-02-08,store_2,product_3,2,8.9,0.0,0.0,3,2
2024-02-08,store_2,product_4,37,8.9,0.0,0.0,3,2
2024-02-08,store_2,product_5,47,8.9,0.0,0.0,3,2
2024-02-08,store_2,product_6,31,8.9,0.0,0.0,3,2
2024-02-08,store_3,product_1,31,8.9,0.0,0.0,3,2
2024-02-08,store_3,product_2,2,8.9,0.0,0.0,3,2
2024-02-08,store_3,product_3,9,8.9,0.0,0.0,3,2
2024-02-08,store_3,product_4,21,8.9,0.0,0.0,3,2
2024-02-08,store_3,product_5,19,8.9,0.0,0.0,3,2
2024-02-08,store_3,product_6,46,8.9,0.0,0.0,3,2
2024-02-08,store_4,product_1,27,8.9,0.0,0.0,3,2
2024-02-08,store_4,product_2,42,8.9,0.0,0.0,3,2
2024-02-08,store_4,product_3,6,8.9,0.0,0.0,3,2
2024-02-08,store_4,product_4,21,8.9,0.0,0.0,3,2
2024-02-08,store_4,product_5,56,8.9,0.0,0.0,3,2
2024-02-08,store_4,product_6,11,8.9,0.0,0.0,3,2
2024-02-08,store_5,product_1,11,8.9,0.0,0.0,3,2
2024-02-08,store_5,product_2,17,8.9,0.0,0.0,3,2
2024-02-08,store_5,product_3,12,8.9,0.0,0.0,3,2
2024-02-08,store_5,product_4,35,8.9,0.0,0.0,3,2
2024-02-08,store_5,product_5,13,8.9,0.0,0.0,3,2
2024-02-08,store_5,product_6,46,8.9,0.0,0.0,3,2
2024-02-09,store_1,product_1,43,26.3,0.0,0.0,4,2
2024-02-09,store_1,product_2,51,26.3,0.0,0.0,4,2
2024-02-09,store_1,product_3,45,26.3,0.0,0.0,4,2
2024-02-09,store_1,product_4,22,26.3,0.0,0.0,4,2
2024-02-09,store_1,product_5,30,26.3,0.0,0.0,4,2
2024-02-09,store_1,product_6,23,26.3,0.0,0.0,4,2
2024-02-09,store_2,product_1,12,26.3,0.0,0.0,4,2
2024-02-09,store_2,product_2,23,26.3,0.0,0.0,4,2
2024-02-09,store_2,product_3,40,26.3,0.0,0.0,4,2
2024-02-09,store_2,product_4,28,26.3,0.0,0.0,4,2
2024-02-09,store_2,product_5,6,26.3,0.0,0.0,4,2
2024-02-09,store_2,product_6,25,26.3,0.0,0.0,4,2
2024-02-09,store_3,product_1,30,26.3,0.0,0.0,4,2
2024-02-09,store_3,product_2,3,26.3,0.0,0.0,4,2
2024-02-09,store_3,product_3,38,26.3,0.0,0.0,4,2
2024-02-09,store_3,product_4,43,26.3,0.0,0.0,4,2
2024-02-09,store_3,product_5,21,26.3,0.0,0.0,4,2
2024-02-09,store_3,product_6,36,26.3,0.0,0.0,4,2
2024-02-09,store_4,product_1,26,26.3,0.0,0.0,4,2
2024-02-09,store_4,product_2,32,26.3,0.0,0.0,4,2
2024-02-09,store_4,product_3,4,26.3,0.0,0.0,4,2
2024-02-09,store_4,product_4,42,26.3,0.0,0.0,4,2
2024-02-09,store_4,product_5,29,26.3,0.0,0.0,4,2
2024-02-09,store_4,product_6,37,26.3,0.0,0.0,4,2
2024-02-09,store_5,product_1,5,26.3,0.0,0.0,4,2
2024-02-09,store_5,product_2,19,26.3,0.0,0.0,4,2
2024-02-09,store_5,product_3,16,26.3,0.0,0.0,4,2
2024-02-09,store_5,product_4,29,26.3,0.0,0.0,4,2
2024-02-09,store_5,product_5,16,26.3,0.0,0.0,4,2
2024-02-09,store_5,product_6,41,26.3,0.0,0.0,4,2
2024-02-10,store_1,product_1,6,26.6,1.0,0.0,5,2
2024-02-10,store_1,product_2,53,26.6,1.0,0.0,5,2
2024-02-10,store_1,product_3,23,26.6,1.0,0.0,5,2
2024-02-10,store_1,product_4,20,26.6,1.0,0.0,5,2
2024-02-10,store_1,product_5,25,26.6,1.0,0.0,5,2
2024-02-10,store_1,product_6,41,26.6,1.0,0.0,5,2
2024-02-10,store_2,product_1,12,26.6,1.0,0.0,5,2
2024-02-10,store_2,product_2,4,26.6,1.0,0.0,5,2
2024-02-10,store_2,product_3,21,26.6,1.0,0.0,5,2
2024-02-10,store_2,product_4,39,26.6,1.0,0.0,5,2
2024-02-10,store_2,product_5,19,26.6,1.0,0.0,5,2
2024-02-10,store_2,product_6,25,26.6,1.0,0.0,5,2
2024-02-10,store_3,product_1,36,26.6,1.0,0.0,5,2
2024-02-10,store_3,product_2,9,26.6,1.0,0.0,5,2
2024-02-10,store_3,product_3,22,26.6,1.0,0.0,5,2
2024-02-10,store_3,product_4,49,26.6,1.0,0.0,5,2
2024-02-10,store_3,product_5,36,26.6,1.0,0.0,5,2
2024-02-10,store_3,product_6,20,26.6,1.0,0.0,5,2
2024-02-10,store_4,product_1,15,26.6,1.0,0.0,5,2
2024-02-10,store_4,product_2,12,26.6,1.0,0.0,5,2
2024-02-10,store_4,product_3,7,26.6,1.0,0.0,5,2
2024-02-10,store_4,product_4,11,26.6,1.0,0.0,5,2
2024-02-10,store_4,product_5,20,26.6,1.0,0.0,5,2
2024-02-10,store_4,product_6,13,26.6,1.0,0.0,5,2
2024-02-10,store_5,product_1,16,26.6,1.0,0.0,5,2
2024-02-10,store_5,product_2,19,26.6,1.0,0.0,5,2
2024-02-10,store_5,product_3,9,26.6,1.0,0.0,5,2
2024-02-10,store_5,product_4,43,26.6,1.0,0.0,5,2
2024-02-10,store_5,product_5,17,26.6,1.0,0.0,5,2
2024-02-10,store_5,product_6,40,26.6,1.0,0.0,5,2
2024-02-11,store_1,product_1,44,25.9,0.0,0.0,6,2
2024-02-11,store_1,product_2,29,25.9,0.0,0.0,6,2
2024-02-11,store_1,product_3,46,25.9,0.0,0.0,6,2
2024-02-11,store_1,product_4,15,25.9,0.0,0.0,6,2
2024-02-11,store_1,product_5,15,25.9,0.0,0.0,6,2
2024-02-11,store_1,product_6,46,25.9,0.0,0.0,6,2
2024-02-11,store_2,product_1,47,25.9,0.0,0.0,6,2
2024-02-11,store_2,product_2,19,25.9,0.0,0.0,6,2
2024-02-11,store_2,product_3,36,25.9,0.0,0.0,6,2
2024-02-11,store_2,product_4,46,25.9,0.0,0.0,6,2
2024-02-11,store_2,product_5,2,25.9,0.0,0.0,6,2
2024-02-11,store_2,product_6,23,25.9,0.0,0.0,6,2
2024-02-11,store_3,product_1,27,25.9,0.0,0.0,6,2
2024-02-11,store_3,product_2,8,25.9,0.0,0.0,6,2
2024-02-11,store_3,product_3,33,25.9,0.0,0.0,6,2
2024-02-11,store_3,product_4,36,25.9,0.0,0.0,6,2
2024-02-11,store_3,product_5,28,25.9,0.0,0.0,6,2
2024-02-11,store_3,product_6,35,25.9,0.0,0.0,6,2
2024-02-11,store_4,product_1,28,25.9,0.0,0.0,6,2
2024-02-11,store_4,product_2,42,25.9,0.0,0.0,6,2
2024-02-11,store_4,product_3,8,25.9,0.0,0.0,6,2
2024-02-11,store_4,product_4,35,25.9,0.0,0.0,6,2
2024-02-11,store_4,product_5,28,25.9,0.0,0.0,6,2
2024-02-11,store_4,product_6,47,25.9,0.0,0.0,6,2
2024-02-11,store_5,product_1,5,25.9,0.0,0.0,6,2
2024-02-11,store_5,product_2,28,25.9,0.0,0.0,6,2
2024-02-11,store_5,product_3,42,25.9,0.0,0.0,6,2
2024-02-11,store_5,product_4,23,25.9,0.0,0.0,6,2
2024-02-11,store_5,product_5,45,25.9,0.0,0.0,6,2
2024-02-11,store_5,product_6,34,25.9,0.0,0.0,6,2
2024-02-12,store_1,product_1,12,29.4,0.0,0.0,0,2
2024-02-12,store_1,product_2,25,29.4,0.0,0.0,0,2
2024-02-12,store_1,product_3,10,29.4,0.0,0.0,0,2
2024-02-12,store_1,product_4,37,29.4,0.0,0.0,0,2
2024-02-12,store_1,product_5,14,29.4,0.0,0.0,0,2
2024-02-12,store_1,product_6,22,29.4,0.0,0.0,0,2
2024-02-12,store_2,product_1,26,29.4,0.0,0.0,0,2
2024-02-12,store_2,product_2,24,29.4,0.0,0.0,0,2
2024-02-12,store_2,product_3,49,29.4,0.0,0.0,0,2
2024-02-12,store_2,product_4,34,29.4,0.0,0.0,0,2
2024-02-12,store_2,product_5,16,29.4,0.0,0.0,0,2
2024-02-12,store_2,product_6,18,29.4,0.0,0.0,0,2
2024-02-12,store_3,product_1,46,29.4,0.0,0.0,0,2
2024-02-12,store_3,product_2,11,29.4,0.0,0.0,0,2
2024-02-12,store_3,product_3,19,29.4,0.0,0.0,0,2
2024-02-12,store_3,product_4,19,29.4,0.0,0.0,0,2
2024-02-12,store_3,product_5,45,29.4,0.0,0.0,0,2
2024-02-12,store_3,product_6,45,29.4,0.0,0.0,0,2
2024-02-12,store_4,product_1,36,29.4,0.0,0.0,0,2
2024-02-12,store_4,product_2,32,29.4,0.0,0.0,0,2
2024-02-12,store_4,product_3,6,29.4,0.0,0.0,0,2
2024-02-12,store_4,product_4,47,29.4,0.0,0.0,0,2
2024-02-12,store_4,product_5,30,29.4,0.0,0.0,0,2
2024-02-12,store_4,product_6,14,29.4,0.0,0.0,0,2
2024-02-12,store_5,product_1,5,29.4,0.0,0.0,0,2
2024-02-12,store_5,product_2,34,29.4,0.0,0.0,0,2
2024-02-12,store_5,product_3,45,29.4,0.0,0.0,0,2
2024-02-12,store_5,product_4,46,29.4,0.0,0.0,0,2
2024-02-12,store_5,product_5,19,29.4,0.0,0.0,0,2
2024-02-12,store_5,product_6,22,29.4,0.0,0.0,0,2
2024-02-13,store_1,product_1,17,28.2,0.0,0.0,1,2
2024-02-13,store_1,product_2,23,28.2,0.0,0.0,1,2
2024-02-13,store_1,product_3,32,28.2,0.0,0.0,1,2
2024-02-13,store_1,product_4,48,28.2,0.0,0.0,1,2
2024-02-13,store_1,product_5,25,28.2,0.0,0.0,1,2
2024-02-13,store_1,product_6,11,28.2,0.0,0.0,1,2
2024-02-13,store_2,product_1,17,28.2,0.0,0.0,1,2
2024-02-13,store_2,product_2,29,28.2,0.0,0.0,1,2
2024-02-13,store_2,product_3,15,28.2,0.0,0.0,1,2
2024-02-13,store_2,product_4,20,28.2,0.0,0.0,1,2
2024-02-13,store_2,product_5,40,28.2,0.0,0.0,1,2
2024-02-13,store_2,product_6,34,28.2,0.0,0.0,1,2
2024-02-13,store_3,product_1,45,28.2,0.0,0.0,1,2
2024-02-13,store_3,product_2,9,28.2,0.0,0.0,1,2
2024-02-13,store_3,product_3,28,28.2,0.0,0.0,1,2
2024-02-13,store_3,product_4,36,28.2,0.0,0.0,1,2
2024-02-13,store_3,product_5,33,28.2,0.0,0.0,1,2
2024-02-13,store_3,product_6,13,28.2,0.0,0.0,1,2
2024-02-13,store_4,product_1,34,28.2,0.0,0.0,1,2
2024-02-13,store_4,product_2,9,28.2,0.0,0.0,1,2
2024-02-13,store_4,product_3,6,28.2,0.0,0.0,1,2
2024-02-13,store_4,product_4,18,28.2,0.0,0.0,1,2
2024-02-13,store_4,product_5,41,28.2,0.0,0.0,1,2
2024-02-13,store_4,product_6,35,28.2,0.0,0.0,1,2
2024-02-13,store_5,product_1,4,28.2,0.0,0.0,1,2
2024-02-13,store_5,product_2,47,28.2,0.0,0.0,1,2
2024-02-13,store_5,product_3,13,28.2,0.0,0.0,1,2
2024-02-13,store_5,product_4,43,28.2,0.0,0.0,1,2
2024-02-13,store_5,product_5,33,28.2,0.0,0.0,1,2
2024-02-13,store_5,product_6,34,28.2,0.0,0.0,1,2
2024-02-14,store_1,product_1,15,30.9,0.0,0.0,2,2
2024-02-14,store_1,product_2,37,30.9,0.0,0.0,2,2
2024-02-14,store_1,product_3,24,30.9,0.0,0.0,2,2
2024-02-14,store_1,product_4,12,30.9,0.0,0.0,2,2
2024-02-14,store_1,product_5,32,30.9,0.0,0.0,2,2
2024-02-14,store_1,product_6,32,30.9,0.0,0.0,2,2
2024-02-14,store_2,product_1,20,30.9,0.0,0.0,2,2
2024-02-14,store_2,product_2,14,30.9,0.0,0.0,2,2
2024-02-14,store_2,product_3,34,30.9,0.0,0.0,2,2
2024-02-14,store_2,product_4,51,30.9,0.0,0.0,2,2
2024-02-14,store_2,product_5,34,30.9,0.0,0.0,2,2
2024-02-14,store_2,product_6,48,30.9,0.0,0.0,2,2
2024-02-14,store_3,product_1,30,30.9,0.0,0.0,2,2
2024-02-14,store_3,product_2,15,30.9,0.0,0.0,2,2
2024-02-14,store_3,product_3,38,30.9,0.0,0.0,2,2
2024-02-14,store_3,product_4,30,30.9,0.0,0.0,2,2
2024-02-14,store_3,product_5,17,30.9,0.0,0.0,2,2
2024-02-14,store_3,product_6,27,30.9,0.0,0.0,2,2
2024-02-14,store_4,product_1,11,30.9,0.0,0.0,2,2
2024-02-14,store_4,product_2,46,30.9,0.0,0.0,2,2
2024-02-14,store_4,product_3,3,30.9,0.0,0.0,2,2
2024-02-14,store_4,product_4,35,30.9,0.0,0.0,2,2
2024-02-14,store_4,product_5,23,30.9,0.0,0.0,2,2
2024-02-14,store_4,product_6,17,30.9,0.0,0.0,2,2
2024-02-14,store_5,product_1,7,30.9,0.0,0.0,2,2
2024-02-14,store_5,product_2,46,30.9,0.0,0.0,2,2
2024-02-14,store_5,product_3,18,30.9,0.0,0.0,2,2
2024-02-14,store_5,product_4,19,30.9,0.0,0.0,2,2
2024-02-14,store_5,product_5,32,30.9,0.0,0.0,2,2
2024-02-14,store_5,product_6,31,30.9,0.0,0.0,2,2
2024-02-15,store_1,product_1,17,23.9,0.0,0.0,3,2
2024-02-15,store_1,product_2,40,23.9,0.0,0.0,3,2
2024-02-15,store_1,product_3,26,23.9,0.0,0.0,3,2
2024-02-15,store_1,product_4,13,23.9,0.0,0.0,3,2
2024-02-15,store_1,product_5,39,23.9,0.0,0.0,3,2
2024-02-15,store_1,product_6,19,23.9,0.0,0.0,3,2
2024-02-15,store_2,product_1,34,23.9,0.0,0.0,3,2
2024-02-15,store_2,product_2,14,23.9,0.0,0.0,3,2
2024-02-15,store_2,product_3,50,23.9,0.0,0.0,3,2
2024-02-15,store_2,product_4,20,23.9,0.0,0.0,3,2
2024-02-15,store_2,product_5,39,23.9,0.0,0.0,3,2
2024-02-15,store_2,product_6,52,23.9,0.0,0.0,3,2
2024-02-15,store_3,product_1,17,23.9,0.0,0.0,3,2
2024-02-15,store_3,product_2,9,23.9,0.0,0.0,3,2
2024-02-15,store_3,product_3,43,23.9,0.0,0.0,3,2
2024-02-15,store_3,product_4,14,23.9,0.0,0.0,3,2
2024-02-15,store_3,product_5,36,23.9,0.0,0.0,3,2
2024-02-15,store_3,product_6,8,23.9,0.0,0.0,3,2
2024-02-15,store_4,product_1,19,23.9,0.0,0.0,3,2
2024-02-15,store_4,product_2,40,23.9,0.0,0.0,3,2
2024-02-15,store_4,product_3,13,23.9,0.0,0.0,3,2
2024-02-15,store_4,product_4,25,23.9,0.0,0.0,3,2
2024-02-15,store_4,product_5,22,23.9,0.0,0.0,3,2
2024-02-15,store_4,product_6,32,23.9,0.0,0.0,3,2
2024-02-15,store_5,product_1,12,23.9,0.0,0.0,3,2
2024-02-15,store_5,product_2,8,23.9,0.0,0.0,3,2
2024-02-15,store_5,product_3,27,23.9,0.0,0.0,3,2
2024-02-15,store_5,product_4,14,23.9,0.0,0.0,3,2
2024-02-15,store_5,product_5,11,23.9,0.0,0.0,3,2
2024-02-15,store_5,product_6,37,23.9,0.0,0.0,3,2
2024-02-16,store_1,product_1,5,33.5,0.0,0.0,4,2
2024-02-16,store_1,product_2,39,33.5,0.0,0.0,4,2
2024-02-16,store_1,product_3,48,33.5,0.0,0.0,4,2
2024-02-16,store_1,product_4,13,33.5,0.0,0.0,4,2
2024-02-16,store_1,product_5,14,33.5,0.0,0.0,4,2
2024-02-16,store_1,product_6,28,33.5,0.0,0.0,4,2
2024-02-16,store_2,product_1,5,33.5,0.0,0.0,4,2
2024-02-16,store_2,product_2,18,33.5,0.0,0.0,4,2
2024-02-16,store_2,product_3,25,33.5,0.0,0.0,4,2
2024-02-16,store_2,product_4,36,33.5,0.0,0.0,4,2
2024-02-16,store_2,product_5,16,33.5,0.0,0.0,4,2
2024-02-16,store_2,product_6,8,33.5,0.0,0.0,4,2
2024-02-16,store_3,product_1,8,33.5,0.0,0.0,4,2
2024-02-16,store_3,product_2,5,33.5,0.0,0.0,4,2
2024-02-16,store_3,product_3,0,33.5,0.0,0.0,4,2
2024-02-16,store_3,product_4,38,33.5,0.0,0.0,4,2
2024-02-16,store_3,product_5,18,33.5,0.0,0.0,4,2
2024-02-16,store_3,product_6,3,33.5,0.0,0.0,4,2
2024-02-16,store_4,product_1,41,33.5,0.0,0.0,4,2
2024-02-16,store_4,product_2,51,33.5,0.0,0.0,4,2
2024-02-16,store_4,product_3,13,33.5,0.0,0.0,4,2
2024-02-16,store_4,product_4,29,33.5,0.0,0.0,4,2
2024-02-16,store_4,product_5,19,33.5,0.0,0.0,4,2
2024-02-16,store_4,product_6,18,33.5,0.0,0.0,4,2
2024-02-16,store_5,product_1,3,33.5,0.0,0.0,4,2
2024-02-16,store_5,product_2,42,33.5,0.0,0.0,4,2
2024-02-16,store_5,product_3,29,33.5,0.0,0.0,4,2
2024-02-16,store_5,product_4,40,33.5,0.0,0.0,4,2
2024-02-16,store_5,product_5,51,33.5,0.0,0.0,4,2
2024-02-16,store_5,product_6,26,33.5,0.0,0.0,4,2
2024-02-17,store_1,product_1,14,19.7,0.0,0.0,5,2
2024-02-17,store_1,product_2,41,19.7,0.0,0.0,5,2
2024-02-17,store_1,product_3,10,19.7,0.0,0.0,5,2
2024-02-17,store_1,product_4,41,19.7,0.0,0.0,5,2
2024-02-17,store_1,product_5,7,19.7,0.0,0.0,5,2
2024-02-17,store_1,product_6,32,19.7,0.0,0.0,5,2
2024-02-17,store_2,product_1,37,19.7,0.0,0.0,5,2
2024-02-17,store_2,product_2,35,19.7,0.0,0.0,5,2
2024-02-17,store_2,product_3,44,19.7,0.0,0.0,5,2
2024-02-17,store_2,product_4,13,19.7,0.0,0.0,5,2
2024-02-17,store_2,product_5,47,19.7,0.0,0.0,5,2
2024-02-17,store_2,product_6,49,19.7,0.0,0.0,5,2
2024-02-17,store_3,product_1,24,19.7,0.0,0.0,5,2
2024-02-17,store_3,product_2,7,19.7,0.0,0.0,5,2
2024-02-17,store_3,product_3,13,19.7,0.0,0.0,5,2
2024-02-17,store_3,product_4,7,19.7,0.0,0.0,5,2
2024-02-17,store_3,product_5,20,19.7,0.0,0.0,5,2
2024-02-17,store_3,product_6,39,19.7,0.0,0.0,5,2
2024-02-17,store_4,product_1,37,19.7,0.0,0.0,5,2
2024-02-17,store_4,product_2,35,19.7,0.0,0.0,5,2
2024-02-17,store_4,product_3,12,19.7,0.0,0.0,5,2
2024-02-17,store_4,product_4,15,19.7,0.0,0.0,5,2
2024-02-17,store_4,product_5,37,19.7,0.0,0.0,5,2
2024-02-17,store_4,product_6,44,19.7,0.0,0.0,5,2
2024-02-17,store_5,product_1,14,19.7,0.0,0.0,5,2
2024-02-17,store_5,product_2,32,19.7,0.0,0.0,5,2
2024-02-17,store_5,product_3,23,19.7,0.0,0.0,5,2
2024-02-17,store_5,product_4,45,19.7,0.0,0.0,5,2
2024-02-17,store_5,product_5,23,19.7,0.0,0.0,5,2
2024-02-17,store_5,product_6,17,19.7,0.0,0.0,5,2
2024-02-18,store_1,product_1,31,24.2,0.0,0.0,6,2
2024-02-18,store_1,product_2,27,24.2,0.0,0.0,6,2
2024-02-18,store_1,product_3,12,24.2,0.0,0.0,6,2
2024-02-18,store_1,product_4,50,24.2,0.0,0.0,6,2
2024-02-18,store_1,product_5,20,24.2,0.0,0.0,6,2
2024-02-18,store_1,product_6,5,24.2,0.0,0.0,6,2
2024-02-18,store_2,product_1,25,24.2,0.0,0.0,6,2
2024-02-18,store_2,product_2,25,24.2,0.0,0.0,6,2
2024-02-18,store_2,product_3,17,24.2,0.0,0.0,6,2
2024-02-18,store_2,product_4,16,24.2,0.0,0.0,6,2
2024-02-18,store_2,product_5,20,24.2,0.0,0.0,6,2
2024-02-18,store_2,product_6,34,24.2,0.0,0.0,6,2
2024-02-18,store_3,product_1,10,24.2,0.0,0.0,6,2
2024-02-18,store_3,product_2,14,24.2,0.0,0.0,6,2
2024-02-18,store_3,product_3,25,24.2,0.0,0.0,6,2
2024-02-18,store_3,product_4,40,24.2,0.0,0.0,6,2
2024-02-18,store_3,product_5,48,24.2,0.0,0.0,6,2
2024-02-18,store_3,product_6,18,24.2,0.0,0.0,6,2
2024-02-18,store_4,product_1,25,24.2,0.0,0.0,6,2
2024-02-18,store_4,product_2,36,24.2,0.0,0.0,6,2
2024-02-18,store_4,product_3,7,24.2,0.0,0.0,6,2
2024-02-18,store_4,product_4,14,24.2,0.0,0.0,6,2
2024-02-18,store_4,product_5,17,24.2,0.0,0.0,6,2
2024-02-18,store_4,product_6,22,24.2,0.0,0.0,6,2
2024-02-18,store_5,product_1,5,24.2,0.0,0.0,6,2
2024-02-18,store_5,product_2,31,24.2,0.0,0.0,6,2
2024-02-18,store_5,product_3,19,24.2,0.0,0.0,6,2
2024-02-18,store_5,product_4,16,24.2,0.0,0.0,6,2
2024-02-18,store_5,product_5,11,24.2,0.0,0.0,6,2
2024-02-18,store_5,product_6,30,24.2,0.0,0.0,6,2
2024-02-19,store_1,product_1,39,24.7,0.0,0.0,0,2
2024-02-19,store_1,product_2,13,24.7,0.0,0.0,0,2
2024-02-19,store_1,product_3,47,24.7,0.0,0.0,0,2
2024-02-19,store_1,product_4,49,24.7,0.0,0.0,0,2
2024-02-19,store_1,product_5,33,24.7,0.0,0.0,0,2
2024-02-19,store_1,product_6,26,24.7,0.0,0.0,0,2
2024-02-19,store_2,product_1,29,24.7,0.0,0.0,0,2
2024-02-19,store_2,product_2,38,24.7,0.0,0.0,0,2
2024-02-19,store_2,product_3,36,24.7,0.0,0.0,0,2
2024-02-19,store_2,product_4,20,24.7,0.0,0.0,0,2
2024-02-19,store_2,product_5,55,24.7,0.0,0.0,0,2
2024-02-19,store_2,product_6,26,24.7,0.0,0.0,0,2
2024-02-19,store_3,product_1,31,24.7,0.0,0.0,0,2
2024-02-19,store_3,product_2,10,24.7,0.0,0.0,0,2
2024-02-19,store_3,product_3,34,24.7,0.0,0.0,0,2
2024-02-19,store_3,product_4,21,24.7,0.0,0.0,0,2
2024-02-19,store_3,product_5,14,24.7,0.0,0.0,0,2
2024-02-19,store_3,product_6,1,24.7,0.0,0.0,0,2
2024-02-19,store_4,product_1,24,24.7,0.0,0.0,0,2
2024-02-19,store_4,product_2,39,24.7,0.0,0.0,0,2
2024-02-19,store_4,product_3,13,24.7,0.0,0.0,0,2
2024-02-19,store_4,product_4,13,24.7,0.0,0.0,0,2
2024-02-19,store_4,product_5,31,24.7,0.0,0.0,0,2
2024-02-19,store_4,product_6,29,24.7,0.0,0.0,0,2
2024-02-19,store_5,product_1,7,24.7,0.0,0.0,0,2
2024-02-19,store_5,product_2,35,24.7,0.0,0.0,0,2
2024-02-19,store_5,product_3,19,24.7,0.0,0.0,0,2
2024-02-19,store_5,product_4,21,24.7,0.0,0.0,0,2
2024-02-19,store_5,product_5,54,24.7,0.0,0.0,0,2
2024-02-19,store_5,product_6,43,24.7,0.0,0.0,0,2
2024-02-20,store_1,product_1,38,28.0,1.0,0.0,1,2
2024-02-20,store_1,product_2,38,28.0,1.0,0.0,1,2
2024-02-20,store_1,product_3,44,28.0,1.0,0.0,1,2
2024-02-20,store_1,product_4,32,28.0,1.0,0.0,1,2
2024-02-20,store_1,product_5,11,28.0,1.0,0.0,1,2
2024-02-20,store_1,product_6,25,28.0,1.0,0.0,1,2
2024-02-20,store_2,product_1,29,28.0,1.0,0.0,1,2
2024-02-20,store_2,product_2,24,28.0,1.0,0.0,1,2
2024-02-20,store_2,product_3,19,28.0,1.0,0.0,1,2
2024-02-20,store_2,product_4,39,28.0,1.0,0.0,1,2
2024-02-20,store_2,product_5,16,28.0,1.0,0.0,1,2
2024-02-20,store_2,product_6,14,28.0,1.0,0.0,1,2
2024-02-20,store_3,product_1,12,28.0,1.0,0.0,1,2
2024-02-20,store_3,product_2,12,28.0,1.0,0.0,1,2
2024-02-20,store_3,product_3,43,28.0,1.0,0.0,1,2
2024-02-20,store_3,product_4,33,28.0,1.0,0.0,1,2
2024-02-20,store_3,product_5,4,28.0,1.0,0.0,1,2
2024-02-20,store_3,product_6,50,28.0,1.0,0.0,1,2
2024-02-20,store_4,product_1,58,28.0,1.0,0.0,1,2
2024-02-20,store_4,product_2,42,28.0,1.0,0.0,1,2
2024-02-20,store_4,product_3,6,28.0,1.0,0.0,1,2
2024-02-20,store_4,product_4,13,28.0,1.0,0.0,1,2
2024-02-20,store_4,product_5,4,28.0,1.0,0.0,1,2
2024-02-20,store_4,product_6,41,28.0,1.0,0.0,1,2
2024-02-20,store_5,product_1,2,28.0,1.0,0.0,1,2
2024-02-20,store_5,product_2,7,28.0,1.0,0.0,1,2
2024-02-20,store_5,product_3,22,28.0,1.0,0.0,1,2
2024-02-20,store_5,product_4,46,28.0,1.0,0.0,1,2
2024-02-20,store_5,product_5,47,28.0,1.0,0.0,1,2
2024-02-20,store_5,product_6,13,28.0,1.0,0.0,1,2
2024-02-21,store_1,product_1,40,21.3,0.0,0.0,2,2
2024-02-21,store_1,product_2,30,21.3,0.0,0.0,2,2
2024-02-21,store_1,product_3,26,21.3,0.0,0.0,2,2
2024-02-21,store_1,product_4,9,21.3,0.0,0.0,2,2
2024-02-21,store_1,product_5,21,21.3,0.0,0.0,2,2
2024-02-21,store_1,product_6,23,21.3,0.0,0.0,2,2
2024-02-21,store_2,product_1,27,21.3,0.0,0.0,2,2
2024-02-21,store_2,product_2,26,21.3,0.0,0.0,2,2
2024-02-21,store_2,product_3,31,21.3,0.0,0.0,2,2
2024-02-21,store_2,product_4,43,21.3,0.0,0.0,2,2
2024-02-21,store_2,product_5,8,21.3,0.0,0.0,2,2
2024-02-21,store_2,product_6,41,21.3,0.0,0.0,2,2
2024-02-21,store_3,product_1,30,21.3,0.0,0.0,2,2
2024-02-21,store_3,product_2,9,21.3,0.0,0.0,2,2
2024-02-21,store_3,product_3,49,21.3,0.0,0.0,2,2
2024-02-21,store_3,product_4,30,21.3,0.0,0.0,2,2
2024-02-21,store_3,product_5,23,21.3,0.0,0.0,2,2
2024-02-21,store_3,product_6,28,21.3,0.0,0.0,2,2
2024-02-21,store_4,product_1,29,21.3,0.0,0.0,2,2
